"Plot Title: 1418 Closet and Attic "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()","Temp, ¡C()"
8025,09-03-21 07:35:00 ,17.296,66.513,3.9,14.840
8026,09-03-21 07:40:00 ,17.272,66.509,3.9,14.864
8027,09-03-21 07:45:00 ,17.272,66.537,3.9,14.864
8028,09-03-21 07:50:00 ,17.249,66.533,3.9,14.912
8029,09-03-21 07:55:00 ,17.249,66.561,3.9,14.912
8030,09-03-21 08:00:00 ,17.225,66.557,3.9,14.960
8031,09-03-21 08:05:00 ,17.201,66.553,3.9,15.008
8032,09-03-21 08:10:00 ,17.201,66.581,3.9,15.079
8033,09-03-21 08:15:00 ,17.177,66.605,3.9,15.151
8034,09-03-21 08:20:00 ,17.177,66.605,3.9,15.223
8035,09-03-21 08:25:00 ,17.177,66.605,3.9,15.294
8036,09-03-21 08:30:00 ,17.177,66.605,11.8,15.366
8037,09-03-21 08:35:00 ,17.177,66.605,11.8,15.438
8038,09-03-21 08:40:00 ,17.177,66.605,3.9,15.509
8039,09-03-21 08:45:00 ,17.177,66.577,3.9,15.605
8040,09-03-21 08:50:00 ,17.177,66.605,3.9,15.796
8041,09-03-21 08:55:00 ,17.177,66.746,11.8,16.106
8042,09-03-21 09:00:00 ,17.201,67.145,11.8,16.487
8043,09-03-21 09:05:00 ,17.225,67.402,3.9,16.939
8044,09-03-21 09:10:00 ,17.296,67.668,11.8,17.130
8045,09-03-21 09:15:00 ,17.368,67.793,11.8,17.272
8046,09-03-21 09:20:00 ,17.439,67.862,3.9,17.320
8047,09-03-21 09:25:00 ,17.510,67.874,11.8,17.320
8048,09-03-21 09:30:00 ,17.582,67.831,3.9,17.320
8049,09-03-21 09:35:00 ,17.629,67.784,3.9,17.320
8050,09-03-21 09:40:00 ,17.677,67.708,3.9,17.368
8051,09-03-21 09:45:00 ,17.701,67.656,3.9,17.368
8052,09-03-21 09:50:00 ,17.748,67.636,3.9,17.320
8053,09-03-21 09:55:00 ,17.772,67.725,3.9,17.296
8054,09-03-21 10:00:00 ,17.796,67.785,3.9,17.296
8055,09-03-21 10:05:00 ,17.819,67.790,3.9,17.272
8056,09-03-21 10:10:00 ,17.819,67.790,3.9,17.296
8057,09-03-21 10:15:00 ,17.843,67.766,11.8,17.320
8058,09-03-21 10:20:00 ,17.843,67.794,3.9,17.391
8059,09-03-21 10:25:00 ,17.843,67.822,3.9,17.439
8060,09-03-21 10:30:00 ,17.867,67.826,3.9,17.510
8061,09-03-21 10:35:00 ,17.867,67.826,3.9,17.605
8062,09-03-21 10:40:00 ,17.891,67.830,3.9,17.677
8063,09-03-21 10:45:00 ,17.891,67.802,3.9,17.796
8064,09-03-21 10:50:00 ,17.915,67.807,3.9,17.867
8065,09-03-21 10:55:00 ,17.915,67.778,3.9,17.962
8066,09-03-21 11:00:00 ,17.938,67.726,3.9,18.081
8067,09-03-21 11:05:00 ,17.962,67.646,3.9,18.152
8068,09-03-21 11:10:00 ,17.962,67.618,3.9,18.247
8069,09-03-21 11:15:00 ,17.986,67.622,3.9,18.319
8070,09-03-21 11:20:00 ,17.986,67.622,3.9,18.390
8071,09-03-21 11:25:00 ,18.010,67.655,3.9,18.461
8072,09-03-21 11:30:00 ,18.033,67.715,11.8,18.557
8073,09-03-21 11:35:00 ,18.057,68.169,11.8,18.699
8074,09-03-21 11:40:00 ,18.081,68.089,11.8,18.985
8075,09-03-21 11:45:00 ,18.152,68.354,3.9,19.127
8076,09-03-21 11:50:00 ,18.224,68.423,11.8,19.175
8077,09-03-21 11:55:00 ,18.271,68.348,3.9,19.151
8078,09-03-21 12:00:00 ,18.343,68.277,11.8,19.080
8079,09-03-21 12:05:00 ,18.366,68.253,3.9,19.056
8080,09-03-21 12:10:00 ,18.414,68.233,11.8,19.032
8081,09-03-21 12:15:00 ,18.438,68.266,3.9,19.032
8082,09-03-21 12:20:00 ,18.461,68.270,11.8,19.032
8083,09-03-21 12:25:00 ,18.461,68.242,11.8,19.008
8084,09-03-21 12:30:00 ,18.485,68.218,3.9,19.032
8085,09-03-21 12:35:00 ,18.509,68.166,11.8,19.056
8086,09-03-21 12:40:00 ,18.533,68.114,3.9,19.103
8087,09-03-21 12:45:00 ,18.557,68.062,3.9,19.127
8088,09-03-21 12:50:00 ,18.557,68.006,3.9,19.151
8089,09-03-21 12:55:00 ,18.580,68.010,3.9,19.175
8090,09-03-21 13:00:00 ,18.604,67.986,3.9,19.199
8091,09-03-21 13:05:00 ,18.628,68.019,3.9,19.175
8092,09-03-21 13:10:00 ,18.652,67.995,11.8,19.151
8093,09-03-21 13:15:00 ,18.652,67.967,3.9,19.103
8094,09-03-21 13:20:00 ,18.675,67.943,3.9,19.103
8095,09-03-21 13:25:00 ,18.675,67.915,11.8,19.080
8096,09-03-21 13:30:00 ,18.699,67.891,3.9,19.032
8097,09-03-21 13:35:00 ,18.723,67.923,3.9,19.008
8098,09-03-21 13:40:00 ,18.723,67.923,3.9,18.985
8099,09-03-21 13:45:00 ,18.747,67.927,3.9,18.961
8100,09-03-21 13:50:00 ,18.747,67.927,3.9,18.866
8101,09-03-21 13:55:00 ,18.747,67.899,3.9,18.842
8102,09-03-21 14:00:00 ,18.771,67.875,3.9,18.818
8103,09-03-21 14:05:00 ,18.794,67.851,3.9,18.842
8104,09-03-21 14:10:00 ,18.794,67.795,3.9,18.842
8105,09-03-21 14:15:00 ,18.818,67.771,3.9,18.842
8106,09-03-21 14:20:00 ,18.818,67.743,3.9,18.818
8107,09-03-21 14:25:00 ,18.818,67.715,3.9,18.818
8108,09-03-21 14:30:00 ,18.842,67.691,3.9,18.842
8109,09-03-21 14:35:00 ,18.842,67.634,3.9,18.842
8110,09-03-21 14:40:00 ,18.842,67.634,3.9,18.866
8111,09-03-21 14:45:00 ,18.842,67.578,3.9,18.889
8112,09-03-21 14:50:00 ,18.842,67.549,3.9,18.889
8113,09-03-21 14:55:00 ,18.866,67.525,3.9,18.913
8114,09-03-21 15:00:00 ,18.889,67.501,3.9,18.937
8115,09-03-21 15:05:00 ,18.889,67.473,3.9,18.937
8116,09-03-21 15:10:00 ,18.889,67.473,3.9,18.961
8117,09-03-21 15:15:00 ,18.913,67.449,3.9,18.961
8118,09-03-21 15:20:00 ,18.913,67.421,3.9,18.961
8119,09-03-21 15:25:00 ,18.913,67.421,3.9,18.937
8120,09-03-21 15:30:00 ,18.937,67.425,3.9,18.937
8121,09-03-21 15:35:00 ,18.937,67.425,3.9,18.937
8122,09-03-21 15:40:00 ,18.937,67.425,11.8,18.913
8123,09-03-21 15:45:00 ,18.937,67.425,3.9,18.889
8124,09-03-21 15:50:00 ,18.961,67.429,3.9,18.866
8125,09-03-21 15:55:00 ,18.961,67.429,3.9,18.842
8126,09-03-21 16:00:00 ,18.985,67.405,3.9,18.818
8127,09-03-21 16:05:00 ,18.985,67.405,11.8,18.794
8128,09-03-21 16:10:00 ,19.008,67.381,3.9,18.771
8129,09-03-21 16:15:00 ,19.008,67.353,3.9,18.747
8130,09-03-21 16:20:00 ,19.032,67.357,11.8,18.747
8131,09-03-21 16:25:00 ,19.032,67.300,3.9,18.723
8132,09-03-21 16:30:00 ,19.032,67.272,3.9,18.699
8133,09-03-21 16:35:00 ,19.056,67.248,11.8,18.652
8134,09-03-21 16:40:00 ,19.056,67.219,3.9,18.628
8135,09-03-21 16:45:00 ,19.056,67.219,11.8,18.580
8136,09-03-21 16:50:00 ,19.056,67.191,11.8,18.557
8137,09-03-21 16:55:00 ,19.080,67.167,11.8,18.509
8138,09-03-21 17:00:00 ,19.080,67.138,11.8,18.461
8139,09-03-21 17:05:00 ,19.080,67.110,11.8,18.438
8140,09-03-21 17:10:00 ,19.103,67.199,11.8,18.461
8141,09-03-21 17:15:00 ,19.103,67.369,11.8,18.652
8142,09-03-21 17:20:00 ,19.127,67.515,11.8,18.961
8143,09-03-21 17:25:00 ,19.199,67.924,3.9,19.270
8144,09-03-21 17:30:00 ,19.294,68.251,3.9,19.555
8145,09-03-21 17:35:00 ,19.389,68.352,11.8,19.722
8146,09-03-21 17:40:00 ,19.508,68.261,11.8,19.674
8147,09-03-21 17:45:00 ,19.603,68.109,11.8,19.579
8148,09-03-21 17:50:00 ,19.698,67.928,3.9,19.413
8149,09-03-21 17:55:00 ,19.770,67.799,11.8,19.294
8150,09-03-21 18:00:00 ,19.817,67.751,11.8,19.151
8151,09-03-21 18:05:00 ,19.865,67.703,11.8,19.056
8152,09-03-21 18:10:00 ,19.888,67.594,3.9,18.961
8153,09-03-21 18:15:00 ,19.912,67.541,11.8,18.842
8154,09-03-21 18:20:00 ,19.936,67.460,11.8,18.747
8155,09-03-21 18:25:00 ,19.936,67.375,3.9,18.675
8156,09-03-21 18:30:00 ,19.936,67.290,11.8,18.604
8157,09-03-21 18:35:00 ,19.960,67.322,3.9,18.604
8158,09-03-21 18:40:00 ,19.960,67.464,11.8,18.771
8159,09-03-21 18:45:00 ,19.984,67.582,3.9,18.937
8160,09-03-21 18:50:00 ,19.984,67.582,3.9,18.937
8161,09-03-21 18:55:00 ,20.031,67.562,3.9,18.937
8162,09-03-21 19:00:00 ,20.079,67.485,3.9,18.818
8163,09-03-21 19:05:00 ,20.079,67.400,11.8,18.723
8164,09-03-21 19:10:00 ,20.103,67.319,3.9,18.652
8165,09-03-21 19:15:00 ,20.126,67.266,3.9,18.580
8166,09-03-21 19:20:00 ,20.126,67.181,3.9,18.509
8167,09-03-21 19:25:00 ,20.126,67.096,3.9,18.438
8168,09-03-21 19:30:00 ,20.126,67.039,3.9,18.366
8169,09-03-21 19:35:00 ,20.126,66.953,3.9,18.319
8170,09-03-21 19:40:00 ,20.126,66.896,3.9,18.224
8171,09-03-21 19:45:00 ,20.103,66.863,3.9,18.129
8172,09-03-21 19:50:00 ,20.103,66.892,3.9,18.200
8173,09-03-21 19:55:00 ,20.103,67.063,3.9,18.390
8174,09-03-21 20:00:00 ,20.126,67.124,3.9,18.533
8175,09-03-21 20:05:00 ,20.150,67.128,3.9,18.580
8176,09-03-21 20:10:00 ,20.174,67.075,3.9,18.461
8177,09-03-21 20:15:00 ,20.198,66.994,3.9,18.390
8178,09-03-21 20:20:00 ,20.198,66.880,3.9,18.319
8179,09-03-21 20:25:00 ,20.222,66.798,3.9,18.200
8180,09-03-21 20:30:00 ,20.222,66.713,3.9,18.129
8181,09-03-21 20:35:00 ,20.222,66.656,3.9,18.010
8182,09-03-21 20:40:00 ,20.198,66.594,11.8,17.938
8183,09-03-21 20:45:00 ,20.198,66.508,11.8,17.891
8184,09-03-21 20:50:00 ,20.174,66.533,11.8,18.010
8185,09-03-21 20:55:00 ,20.174,66.676,3.9,18.224
8186,09-03-21 21:00:00 ,20.198,66.709,3.9,18.319
8187,09-03-21 21:05:00 ,20.222,66.684,3.9,18.319
8188,09-03-21 21:10:00 ,20.246,66.602,3.9,18.224
8189,09-03-21 21:15:00 ,20.269,66.492,3.9,18.105
8190,09-03-21 21:20:00 ,20.269,66.378,3.9,18.033
8191,09-03-21 21:25:00 ,20.269,66.378,11.8,17.915
8192,09-03-21 21:30:00 ,20.269,66.378,11.8,17.796
8193,09-03-21 21:35:00 ,20.269,66.378,3.9,17.701
8194,09-03-21 21:40:00 ,20.246,66.373,3.9,17.653
8195,09-03-21 21:45:00 ,20.222,66.369,3.9,17.772
8196,09-03-21 21:50:00 ,20.222,66.369,3.9,18.010
8197,09-03-21 21:55:00 ,20.222,66.369,3.9,18.081
8198,09-03-21 22:00:00 ,20.269,66.378,3.9,18.057
8199,09-03-21 22:05:00 ,20.269,66.378,3.9,18.010
8200,09-03-21 22:10:00 ,20.293,66.382,11.8,17.867
8201,09-03-21 22:15:00 ,20.293,66.238,3.9,17.724
8202,09-03-21 22:20:00 ,20.317,66.185,11.8,17.629
8203,09-03-21 22:25:00 ,20.293,66.124,3.9,17.510
8204,09-03-21 22:30:00 ,20.293,66.066,11.8,17.463
8205,09-03-21 22:35:00 ,20.269,65.947,11.8,17.463
8206,09-03-21 22:40:00 ,20.246,65.943,3.9,17.629
8207,09-03-21 22:45:00 ,20.246,66.058,11.8,17.843
8208,09-03-21 22:50:00 ,20.269,66.062,11.8,17.986
8209,09-03-21 22:55:00 ,20.269,66.062,3.9,17.938
8210,09-03-21 23:00:00 ,20.293,66.037,11.8,17.843
8211,09-03-21 23:05:00 ,20.317,66.013,11.8,17.748
8212,09-03-21 23:10:00 ,20.317,65.955,3.9,17.653
8213,09-03-21 23:15:00 ,20.317,65.927,3.9,17.582
8214,09-03-21 23:20:00 ,20.317,65.898,11.8,17.463
8215,09-03-21 23:25:00 ,20.317,65.869,3.9,17.415
8216,09-03-21 23:30:00 ,20.293,65.865,3.9,17.296
8217,09-03-21 23:35:00 ,20.269,65.832,3.9,17.225
8218,09-03-21 23:40:00 ,20.269,65.832,3.9,17.177
8219,09-03-21 23:45:00 ,20.246,65.799,3.9,17.082
8220,09-03-21 23:50:00 ,20.222,65.766,3.9,17.034
8221,09-03-21 23:55:00 ,20.198,65.734,3.9,16.963
8222,09-03-22 00:00:00 ,20.174,65.672,3.9,16.844
8223,09-03-22 00:05:00 ,20.126,65.635,3.9,16.725
8224,09-03-22 00:10:00 ,20.079,65.627,3.9,16.654
8225,09-03-22 00:15:00 ,20.055,65.623,3.9,16.606
8226,09-03-22 00:20:00 ,20.031,65.590,11.8,16.558
8227,09-03-22 00:25:00 ,19.984,65.610,11.8,16.463
8228,09-03-22 00:30:00 ,19.936,65.573,11.8,16.439
8229,09-03-22 00:35:00 ,19.888,65.565,11.8,16.392
8230,09-03-22 00:40:00 ,19.865,65.590,11.8,16.320
8231,09-03-22 00:45:00 ,19.817,65.553,11.8,16.272
8232,09-03-22 00:50:00 ,19.770,65.602,3.9,16.201
8233,09-03-22 00:55:00 ,19.746,65.570,3.9,16.177
8234,09-03-22 01:00:00 ,19.698,65.561,3.9,16.106
8235,09-03-22 01:05:00 ,19.651,65.582,11.8,16.058
8236,09-03-22 01:10:00 ,19.603,65.602,3.9,16.010
8237,09-03-22 01:15:00 ,19.579,65.627,11.8,15.986
8238,09-03-22 01:20:00 ,19.508,65.644,11.8,15.915
8239,09-03-22 01:25:00 ,19.484,65.668,11.8,15.891
8240,09-03-22 01:30:00 ,19.436,65.689,11.8,15.867
8241,09-03-22 01:35:00 ,19.389,65.738,3.9,15.796
8242,09-03-22 01:40:00 ,19.341,65.758,3.9,15.748
8243,09-03-22 01:45:00 ,19.294,65.807,3.9,15.652
8244,09-03-22 01:50:00 ,19.246,65.828,3.9,15.581
8245,09-03-22 01:55:00 ,19.199,65.877,3.9,15.533
8246,09-03-22 02:00:00 ,19.151,65.897,3.9,15.438
8247,09-03-22 02:05:00 ,19.127,65.950,3.9,15.366
8248,09-03-22 02:10:00 ,19.080,65.999,11.8,15.318
8249,09-03-22 02:15:00 ,19.032,66.020,3.9,15.318
8250,09-03-22 02:20:00 ,18.985,66.097,3.9,15.270
8251,09-03-22 02:25:00 ,18.937,66.146,3.9,15.223
8252,09-03-22 02:30:00 ,18.913,66.142,3.9,15.175
8253,09-03-22 02:35:00 ,18.842,66.129,3.9,15.151
8254,09-03-22 02:40:00 ,18.818,66.125,3.9,15.103
8255,09-03-22 02:45:00 ,18.771,66.117,3.9,15.055
8256,09-03-22 02:50:00 ,18.747,66.113,3.9,14.960
8257,09-03-22 02:55:00 ,18.699,66.105,3.9,14.912
8258,09-03-22 03:00:00 ,18.652,66.096,3.9,14.840
8259,09-03-22 03:05:00 ,18.604,66.088,11.8,14.768
8260,09-03-22 03:10:00 ,18.580,66.084,3.9,14.721
8261,09-03-22 03:15:00 ,18.533,66.076,3.9,14.697
8262,09-03-22 03:20:00 ,18.485,66.067,3.9,14.649
8263,09-03-22 03:25:00 ,18.461,66.063,3.9,14.553
8264,09-03-22 03:30:00 ,18.414,66.084,11.8,14.553
8265,09-03-22 03:35:00 ,18.366,66.161,3.9,14.505
8266,09-03-22 03:40:00 ,18.343,66.185,3.9,14.481
8267,09-03-22 03:45:00 ,18.295,66.205,3.9,14.409
8268,09-03-22 03:50:00 ,18.247,66.225,3.9,14.361
8269,09-03-22 03:55:00 ,18.224,66.250,3.9,14.314
8270,09-03-22 04:00:00 ,18.176,66.270,3.9,14.242
8271,09-03-22 04:05:00 ,18.129,66.290,3.9,14.218
8272,09-03-22 04:10:00 ,18.081,66.310,3.9,14.218
8273,09-03-22 04:15:00 ,18.057,66.334,3.9,14.170
8274,09-03-22 04:20:00 ,18.010,66.326,3.9,14.122
8275,09-03-22 04:25:00 ,17.962,66.346,3.9,14.074
8276,09-03-22 04:30:00 ,17.938,66.370,3.9,14.026
8277,09-03-22 04:35:00 ,17.891,66.390,3.9,13.954
8278,09-03-22 04:40:00 ,17.843,66.410,3.9,13.906
8279,09-03-22 04:45:00 ,17.796,66.430,3.9,13.810
8280,09-03-22 04:50:00 ,17.772,66.426,3.9,13.762
8281,09-03-22 04:55:00 ,17.724,66.418,3.9,13.690
8282,09-03-22 05:00:00 ,17.701,66.442,3.9,13.570
8283,09-03-22 05:05:00 ,17.653,66.434,3.9,13.473
8284,09-03-22 05:10:00 ,17.605,66.425,3.9,13.377
8285,09-03-22 05:15:00 ,17.582,66.450,3.9,13.305
8286,09-03-22 05:20:00 ,17.534,66.441,3.9,13.281
8287,09-03-22 05:25:00 ,17.486,66.433,3.9,13.185
8288,09-03-22 05:30:00 ,17.439,66.425,3.9,13.112
8289,09-03-22 05:35:00 ,17.391,66.473,3.9,13.040
8290,09-03-22 05:40:00 ,17.344,66.465,3.9,12.944
8291,09-03-22 05:45:00 ,17.296,66.456,3.9,12.871
8292,09-03-22 05:50:00 ,17.249,66.476,3.9,12.847
8293,09-03-22 05:55:00 ,17.225,66.500,3.9,12.799
8294,09-03-22 06:00:00 ,17.177,66.492,3.9,12.703
8295,09-03-22 06:05:00 ,17.130,66.512,3.9,12.654
8296,09-03-22 06:10:00 ,17.082,66.503,3.9,12.582
8297,09-03-22 06:15:00 ,17.034,66.523,3.9,12.534
8298,09-03-22 06:20:00 ,16.987,66.515,3.9,12.461
8299,09-03-22 06:25:00 ,16.939,66.535,3.9,12.413
8300,09-03-22 06:30:00 ,16.915,66.531,3.9,12.364
8301,09-03-22 06:35:00 ,16.868,66.579,3.9,12.316
8302,09-03-22 06:40:00 ,16.820,66.570,3.9,12.316
8303,09-03-22 06:45:00 ,16.773,66.618,3.9,12.268
8304,09-03-22 06:50:00 ,16.749,66.614,3.9,12.243
8305,09-03-22 06:55:00 ,16.701,66.634,3.9,12.219
8306,09-03-22 07:00:00 ,16.654,66.654,3.9,12.195
8307,09-03-22 07:05:00 ,16.606,66.674,3.9,12.147
8308,09-03-22 07:10:00 ,16.558,66.665,3.9,12.122
8309,09-03-22 07:15:00 ,16.534,66.689,3.9,12.074
8310,09-03-22 07:20:00 ,16.487,66.709,3.9,12.050
8311,09-03-22 07:25:00 ,16.463,66.705,3.9,12.050
8312,09-03-22 07:30:00 ,16.415,66.724,3.9,12.050
8313,09-03-22 07:35:00 ,16.368,66.716,3.9,11.953
8314,09-03-22 07:40:00 ,16.344,66.740,3.9,11.953
8315,09-03-22 07:45:00 ,16.296,66.731,3.9,11.977
8316,09-03-22 07:50:00 ,16.272,66.755,3.9,12.001
8317,09-03-22 07:55:00 ,16.249,66.779,3.9,12.001
8318,09-03-22 08:00:00 ,16.201,66.799,3.9,11.977
8319,09-03-22 08:05:00 ,16.177,66.795,3.9,12.050
8320,09-03-22 08:10:00 ,16.129,66.786,3.9,12.050
8321,09-03-22 08:15:00 ,16.106,66.810,3.9,12.074
8322,09-03-22 08:20:00 ,16.082,66.806,3.9,12.122
8323,09-03-22 08:25:00 ,16.058,66.830,3.9,12.122
8324,09-03-22 08:30:00 ,16.010,66.793,3.9,12.171
8325,09-03-22 08:35:00 ,15.986,66.817,3.9,12.147
8326,09-03-22 08:40:00 ,15.986,66.761,3.9,12.147
8327,09-03-22 08:45:00 ,15.963,66.757,3.9,12.147
8328,09-03-22 08:50:00 ,15.939,66.724,3.9,12.074
8329,09-03-22 08:55:00 ,15.891,66.716,3.9,12.050
8330,09-03-22 09:00:00 ,15.867,66.712,3.9,12.050
8331,09-03-22 09:05:00 ,15.867,66.712,3.9,12.074
8332,09-03-22 09:10:00 ,15.819,66.703,3.9,12.098
8333,09-03-22 09:15:00 ,15.796,66.699,3.9,12.098
8334,09-03-22 09:20:00 ,15.772,66.639,3.9,12.098
8335,09-03-22 09:25:00 ,15.724,66.602,3.9,12.074
8336,09-03-22 09:30:00 ,15.700,66.570,3.9,12.050
8337,09-03-22 09:35:00 ,15.676,66.594,3.9,12.147
8338,09-03-22 09:40:00 ,15.652,66.618,11.8,12.389
8339,09-03-22 09:45:00 ,15.652,67.374,11.8,12.727
8340,09-03-22 09:50:00 ,15.652,67.959,3.9,13.112
8341,09-03-22 09:55:00 ,15.700,68.356,11.8,13.281
8342,09-03-22 10:00:00 ,15.772,68.812,3.9,13.305
8343,09-03-22 10:05:00 ,15.843,69.982,11.8,13.497
8344,09-03-22 10:10:00 ,15.939,70.602,3.9,13.738
8345,09-03-22 10:15:00 ,16.058,70.570,3.9,14.026
8346,09-03-22 10:20:00 ,16.201,70.678,3.9,14.266
8347,09-03-22 10:25:00 ,16.344,70.842,3.9,14.601
8348,09-03-22 10:30:00 ,16.487,70.705,3.9,14.840
8349,09-03-22 10:35:00 ,16.654,70.709,3.9,15.103
8350,09-03-22 10:40:00 ,16.796,70.736,3.9,15.318
8351,09-03-22 10:45:00 ,16.939,70.516,3.9,15.509
8352,09-03-22 10:50:00 ,17.130,70.277,3.9,15.748
8353,09-03-22 10:55:00 ,17.272,70.386,3.9,15.915
8354,09-03-22 11:00:00 ,17.439,69.893,3.9,16.082
8355,09-03-22 11:05:00 ,17.605,69.730,3.9,16.344
8356,09-03-22 11:10:00 ,17.748,69.480,3.9,16.558
8357,09-03-22 11:15:00 ,17.891,69.339,3.9,16.725
8358,09-03-22 11:20:00 ,18.033,69.143,3.9,16.892
8359,09-03-22 11:25:00 ,18.200,69.034,3.9,17.058
8360,09-03-22 11:30:00 ,18.343,68.809,3.9,17.225
8361,09-03-22 11:35:00 ,18.485,68.639,3.9,17.368
8362,09-03-22 11:40:00 ,18.652,68.501,3.9,17.558
8363,09-03-22 11:45:00 ,18.771,68.354,3.9,17.558
8364,09-03-22 11:50:00 ,18.937,68.440,11.8,17.510
8365,09-03-22 11:55:00 ,19.056,69.218,11.8,17.534
8366,09-03-22 12:00:00 ,19.199,70.386,11.8,17.534
8367,09-03-22 12:05:00 ,19.318,71.210,11.8,17.510
8368,09-03-22 12:10:00 ,19.413,70.647,11.8,17.344
8369,09-03-22 12:15:00 ,19.484,70.105,11.8,17.177
8370,09-03-22 12:20:00 ,19.508,69.748,3.9,17.058
8371,09-03-22 12:25:00 ,19.555,69.533,11.8,17.249
8372,09-03-22 12:30:00 ,19.603,69.402,3.9,17.534
8373,09-03-22 12:35:00 ,19.651,69.326,3.9,17.701
8374,09-03-22 12:40:00 ,19.722,69.199,11.8,17.843
8375,09-03-22 12:45:00 ,19.770,68.927,11.8,17.915
8376,09-03-22 12:50:00 ,19.841,68.575,3.9,17.724
8377,09-03-22 12:55:00 ,19.865,68.240,3.9,17.605
8378,09-03-22 13:00:00 ,19.865,68.043,3.9,17.391
8379,09-03-22 13:05:00 ,19.865,67.901,11.8,17.272
8380,09-03-22 13:10:00 ,19.841,67.614,3.9,17.272
8381,09-03-22 13:15:00 ,19.841,67.529,11.8,17.439
8382,09-03-22 13:20:00 ,19.865,67.391,11.8,17.605
8383,09-03-22 13:25:00 ,19.888,67.395,3.9,17.891
8384,09-03-22 13:30:00 ,19.912,67.143,11.8,17.986
8385,09-03-22 13:35:00 ,19.960,66.924,11.8,17.938
8386,09-03-22 13:40:00 ,19.984,66.871,3.9,17.819
8387,09-03-22 13:45:00 ,19.984,66.728,3.9,17.653
8388,09-03-22 13:50:00 ,19.984,66.814,3.9,17.486
8389,09-03-22 13:55:00 ,20.007,66.704,3.9,17.320
8390,09-03-22 14:00:00 ,19.984,66.328,3.9,17.344
8391,09-03-22 14:05:00 ,19.984,66.299,3.9,17.510
8392,09-03-22 14:10:00 ,19.984,66.099,3.9,17.772
8393,09-03-22 14:15:00 ,20.007,66.017,3.9,18.033
8394,09-03-22 14:20:00 ,20.055,65.910,3.9,18.057
8395,09-03-22 14:25:00 ,20.079,65.857,3.9,18.010
8396,09-03-22 14:30:00 ,20.079,65.857,3.9,17.867
8397,09-03-22 14:35:00 ,20.103,65.976,3.9,17.724
8398,09-03-22 14:40:00 ,20.126,66.066,3.9,17.605
8399,09-03-22 14:45:00 ,20.126,65.922,3.9,17.534
8400,09-03-22 14:50:00 ,20.126,65.635,3.9,17.605
8401,09-03-22 14:55:00 ,20.126,65.405,3.9,17.819
8402,09-03-22 15:00:00 ,20.126,65.260,3.9,17.986
8403,09-03-22 15:05:00 ,20.150,65.207,3.9,18.129
8404,09-03-22 15:10:00 ,20.174,65.268,3.9,18.057
8405,09-03-22 15:15:00 ,20.174,65.297,3.9,17.938
8406,09-03-22 15:20:00 ,20.198,65.330,3.9,17.772
8407,09-03-22 15:25:00 ,20.222,65.363,3.9,17.677
8408,09-03-22 15:30:00 ,20.222,65.305,3.9,17.510
8409,09-03-22 15:35:00 ,20.222,65.046,3.9,17.439
8410,09-03-22 15:40:00 ,20.222,64.640,3.9,17.582
8411,09-03-22 15:45:00 ,20.198,64.462,3.9,17.819
8412,09-03-22 15:50:00 ,20.222,64.350,3.9,17.938
8413,09-03-22 15:55:00 ,20.222,64.350,3.9,17.915
8414,09-03-22 16:00:00 ,20.246,64.499,3.9,17.796
8415,09-03-22 16:05:00 ,20.269,64.590,3.9,17.629
8416,09-03-22 16:10:00 ,20.269,64.619,3.9,17.510
8417,09-03-22 16:15:00 ,20.293,64.710,3.9,17.344
8418,09-03-22 16:20:00 ,20.293,64.681,3.9,17.201
8419,09-03-22 16:25:00 ,20.269,64.300,3.9,17.201
8420,09-03-22 16:30:00 ,20.269,64.038,3.9,17.391
8421,09-03-22 16:35:00 ,20.269,63.922,3.9,17.701
8422,09-03-22 16:40:00 ,20.269,63.834,11.8,17.843
8423,09-03-22 16:45:00 ,20.293,63.868,3.9,17.843
8424,09-03-22 16:50:00 ,20.317,63.959,3.9,17.796
8425,09-03-22 16:55:00 ,20.341,64.108,3.9,17.629
8426,09-03-22 17:00:00 ,20.365,64.171,3.9,17.463
8427,09-03-22 17:05:00 ,20.365,64.229,3.9,17.296
8428,09-03-22 17:10:00 ,20.388,64.262,11.8,17.153
8429,09-03-22 17:15:00 ,20.365,63.996,3.9,17.130
8430,09-03-22 17:20:00 ,20.365,63.617,3.9,17.320
8431,09-03-22 17:25:00 ,20.341,63.496,3.9,17.463
8432,09-03-22 17:30:00 ,20.341,63.467,3.9,17.677
8433,09-03-22 17:35:00 ,20.365,63.442,11.8,17.748
8434,09-03-22 17:40:00 ,20.388,63.562,3.9,17.629
8435,09-03-22 17:45:00 ,20.412,63.683,3.9,17.486
8436,09-03-22 17:50:00 ,20.436,63.775,11.8,17.320
8437,09-03-22 17:55:00 ,20.436,63.833,11.8,17.177
8438,09-03-22 18:00:00 ,20.436,63.891,3.9,17.034
8439,09-03-22 18:05:00 ,20.436,63.658,3.9,16.963
8440,09-03-22 18:10:00 ,20.412,63.333,3.9,17.106
8441,09-03-22 18:15:00 ,20.412,63.157,3.9,17.320
8442,09-03-22 18:20:00 ,20.412,63.157,3.9,17.558
8443,09-03-22 18:25:00 ,20.436,63.190,3.9,17.558
8444,09-03-22 18:30:00 ,20.460,63.282,3.9,17.558
8445,09-03-22 18:35:00 ,20.484,63.403,11.8,17.415
8446,09-03-22 18:40:00 ,20.507,63.553,11.8,17.225
